country,year,poverty_gap_index_international_povline
Slovakia,2005,0.007728769
Slovakia,2005,0.088396222
Slovakia,2006,0
Slovakia,2006,0.104738699
Slovakia,2007,0
Slovakia,2007,0.206276404
Slovakia,2008,0
Slovakia,2008,0.169073339
Slovakia,2009,0
Slovakia,2009,0.149057045
Slovakia,2010,0.246105123
Slovakia,2011,0.186325957
Slovakia,2012,0.142337048
Slovakia,2013,0.162886906
Slovakia,2014,0.429063451
Slovakia,2015,0.268883386
Slovakia,2016,1.150154493
Slovakia,2017,0.123443622
Slovakia,2018,0.088843993
Slovakia,2019,0.015391377
Slovenia,1987,0.015102295
Slovenia,1993,0.039511475
Slovenia,1997,0
Slovenia,1998,0.022738344
Slovenia,1999,0
Slovenia,2002,0
Slovenia,2003,0
Slovenia,2004,0.01055827
Slovenia,2005,0.054687085
Slovenia,2006,0.023654266
Slovenia,2007,0.017770707
Slovenia,2008,0
Slovenia,2009,0
Slovenia,2010,0.006364617
Slovenia,2011,0
Slovenia,2012,0.00401449
Slovenia,2013,0.009863163
Slovenia,2014,0
Slovenia,2015,0.001677014
Slovenia,2016,0
Slovenia,2017,0
Slovenia,2018,0
Slovenia,2019,0
Solomon Islands,2005,18.92117539
Solomon Islands,2012,6.634740538
Somalia,2017,29.08621161
South Africa,1993,10.75482515
South Africa,2000,13.01677445
South Africa,2005,8.234466733
South Africa,2008,4.727218492
South Africa,2010,4.808632668
South Africa,2014,6.110468481
South Asia,1990,14.21624563
South Asia,1991,13.79233554
South Asia,1992,12.88950797
South Asia,1993,12.36814412
South Asia,1994,11.97176284
South Asia,1995,11.32988793
South Asia,1996,10.86235615
South Asia,2002,9.828086584
South Asia,2003,9.443804635
South Asia,2004,8.913265885
South Asia,2005,8.298824406
South Asia,2006,7.825585577
South Asia,2007,7.270533403
South Asia,2008,6.891439571
South Asia,2009,6.534697582
South Asia,2010,5.667657579
South Asia,2011,4.404816536
South Asia,2012,3.933965425
South Asia,2013,3.737892995
South Asia,2014,3.535981173
South Asia,2015,3.27654663
South Asia,2016,3.109873671
South Asia,2017,2.360775525
South Asia,2018,1.877321459
South Asia,2019,1.51446487
South Korea,2006,0.15894403
South Korea,2008,0.155315497
South Korea,2010,0.195418882
South Korea,2012,0.112540816
South Korea,2014,0.123212881
South Korea,2016,0.044828791
South Sudan,2009,20.21375356
South Sudan,2016,40.88137903
Spain,1980,0.250257251
Spain,1985,0.048233152
Spain,1990,0.274142656
Spain,1995,0.797566185
Spain,2000,0.242482398
Spain,2003,0.58540834
Spain,2004,0.607107766
Spain,2005,0.58081009
Spain,2006,0.627808521
Spain,2007,0.286044227
Spain,2008,0.369160446
Spain,2009,0.589687007
Spain,2010,0.529147954
Spain,2011,0.87226591
Spain,2012,0.610316306
Spain,2013,0.758504482
Spain,2014,0.493255992
Spain,2015,0.642965344
Spain,2016,0.72827149
Spain,2017,0.546183998
Spain,2018,0.583615056
Spain,2019,0.575297087
Sri Lanka,1985,2.751985898
Sri Lanka,1990,1.626398104
Sri Lanka,1995,1.73462029
Sri Lanka,2002,1.514922201
Sri Lanka,2006,0.655081934
Sri Lanka,2009,0.472034644
Sri Lanka,2012,0.28165457
Sri Lanka,2016,0.113373014
Sub-Saharan Africa,1990,25.01332527
Sub-Saharan Africa,1991,26.29401572
Sub-Saharan Africa,1992,27.30092737
Sub-Saharan Africa,1993,28.11589503
Sub-Saharan Africa,1994,28.77616468
Sub-Saharan Africa,1995,28.31746275
Sub-Saharan Africa,1996,27.58551015
Sub-Saharan Africa,1997,27.37805136
Sub-Saharan Africa,1998,27.11311349
Sub-Saharan Africa,1999,26.93163738
Sub-Saharan Africa,2000,26.83046571
Sub-Saharan Africa,2001,26.26140331
Sub-Saharan Africa,2002,25.2432468
Sub-Saharan Africa,2003,24.3331221
Sub-Saharan Africa,2004,22.82199935
Sub-Saharan Africa,2005,21.79150006
Sub-Saharan Africa,2006,20.8967433
Sub-Saharan Africa,2007,19.92715279
Sub-Saharan Africa,2008,18.93027513
Sub-Saharan Africa,2009,18.74231848
Sub-Saharan Africa,2010,17.59381396
Sub-Saharan Africa,2011,16.89619482
Sub-Saharan Africa,2012,16.50161936
Sub-Saharan Africa,2013,15.9793477
Sub-Saharan Africa,2014,15.39122966
Sub-Saharan Africa,2015,15.34000982
Sub-Saharan Africa,2016,15.20660268
Sub-Saharan Africa,2017,14.92333599
Sub-Saharan Africa,2018,14.53987613
Sub-Saharan Africa,2019,14.3034676
Sudan,2009,4.221485659
Sudan,2014,2.781288486
Suriname,1999,15.16624872
Sweden,1967,6.911620729
Sweden,1975,0.272559468
Sweden,1981,0.206059444
Sweden,1987,0.038674043
Sweden,1992,0.012685905
Sweden,1995,0.121587407
Sweden,2000,0
Sweden,2003,0.236957562
Sweden,2004,0.31978621
Sweden,2005,0.773815078
Sweden,2006,0.247378835
Sweden,2007,0.335017019
Sweden,2008,0.451366162
Sweden,2009,0.309392309
Sweden,2010,0.374658578
Sweden,2011,0.379232168
Sweden,2012,0.345495065
Sweden,2013,0.51467848
Sweden,2014,0.319458808
Sweden,2015,0.250569453
Sweden,2016,0.2131724
Sweden,2017,0.136119715
Sweden,2018,0.607050363
Sweden,2019,0.231631901
Switzerland,1982,0.553832044
Switzerland,1992,0.474235404
Switzerland,2000,0
Switzerland,2002,0
Switzerland,2006,0.032609479
Switzerland,2007,0.012234097
Switzerland,2008,0.033750363
Switzerland,2009,0.013117951
Switzerland,2010,0.019067883
Switzerland,2011,0.001918125
Switzerland,2012,0.000839184
Switzerland,2013,0.020521984
Switzerland,2014,0.001747059
Switzerland,2015,0.015020169
Switzerland,2016,0.028739907
Switzerland,2017,0
Switzerland,2018,0.020368015
Syria,1996,0.323072928
Syria,2003,0.127218988
Taiwan,1981,0
Taiwan,1986,0
Taiwan,1991,0
Taiwan,1995,0.22023427
Taiwan,1997,0
Taiwan,2000,0
Taiwan,2005,0
Taiwan,2007,0
Taiwan,2010,0
Taiwan,2013,0
Taiwan,2016,0
Tajikistan,1999,15.62947253
Tajikistan,2003,7.07695802
Tajikistan,2004,2.986687995
Tajikistan,2007,3.472960829
Tajikistan,2009,0.715929327
Tajikistan,2015,0.866008613
Tanzania,1991,30.81117631
Tanzania,2000,46.3283889
Tanzania,2007,23.45881891
Tanzania,2011,15.5727046
Tanzania,2018,15.85824385
Thailand,1981,4.919243903
Thailand,1988,2.474136203
Thailand,1990,1.734806039
Thailand,1992,1.098197722
Thailand,1994,0.50742967
Thailand,1996,0.326133924
Thailand,1998,0.219902251
Thailand,1999,0.34529756
Thailand,2000,0.393435188
Thailand,2002,0.21526231
Thailand,2004,0.120499982
Thailand,2006,0.106152882
Thailand,2007,0.046881144
Thailand,2008,0.02026637
Thailand,2009,0.024278928
Thailand,2010,0.012849574
Thailand,2011,0.006525153
Thailand,2012,0.011413086
Thailand,2013,0.003551812
Thailand,2014,0.004742138
Thailand,2015,0.010657011
Thailand,2016,0.004556511
Thailand,2017,0.003383012
Thailand,2018,0.003566864
Thailand,2019,0.019077088
Thailand,2020,0.007595597
Timor,2001,11.22689859
Timor,2007,8.968038471
Timor,2014,4.438045358
Togo,2006,21.69972146
Togo,2011,23.78792275
Togo,2015,20.69302275
Togo,2018,6.804728037
Tonga,2000,0.664570646
Tonga,2009,0.26781682
Tonga,2015,0.180230396
Trinidad and Tobago,1988,0.008777873
Trinidad and Tobago,1992,0.805779485
Tunisia,1985,3.844477924
Tunisia,1990,2.701586638
Tunisia,1995,2.837802164
Tunisia,2000,1.180723494
Tunisia,2005,0.722541053
Tunisia,2010,0.405360711
Tunisia,2015,0.032165695
Turkey,1987,0.484628591
Turkey,1994,0.647467142
Turkey,2002,0.288281926
Turkey,2003,0.779874723
Turkey,2004,0.285740944
Turkey,2005,0.429203891
Turkey,2006,0.275779613
Turkey,2007,0.142381322
Turkey,2008,0.165192776
Turkey,2009,0.05171762
Turkey,2010,0.085879994
Turkey,2011,0.008694821
Turkey,2012,0.004181438
Turkey,2013,0.05082213
Turkey,2014,0.029404419
Turkey,2015,0.05588197
Turkey,2016,0.033246181
Turkey,2017,0.015061437
Turkey,2018,0.008344483
Turkey,2019,0.047945342
Turkmenistan,1998,17.91045733
Tuvalu,2010,0.398378197
Uganda,1989,25.88473842
Uganda,1992,26.32572595
Uganda,1996,24.92756273
Uganda,1999,28.77160114
Uganda,2002,26.90910841
Uganda,2005,21.6152999
Uganda,2009,15.00646588
Uganda,2012,10.72078342
Uganda,2016,13.08339301
Uganda,2019,13.03366745
Ukraine,1992,0.593989668
Ukraine,1993,0.238692306
Ukraine,1995,1.288934035
Ukraine,1996,1.321331854
Ukraine,1999,1.419724162
Ukraine,2002,0.26050522
Ukraine,2003,0.111020101
Ukraine,2004,0.067420383
Ukraine,2005,0.034831946
Ukraine,2006,0.009749885
Ukraine,2007,0.006952593
Ukraine,2008,0.001977017
Ukraine,2009,0.006689329
Ukraine,2010,3.85E-05
Ukraine,2011,0
Ukraine,2012,0
Ukraine,2013,0
Ukraine,2014,0.001464193
Ukraine,2015,0.002712156
Ukraine,2016,0
Ukraine,2017,0.002189643
Ukraine,2018,0.001650446
Ukraine,2019,0
Ukraine,2020,0.003440353
United Arab Emirates,2013,0
United Kingdom,1969,0.12313341
United Kingdom,1974,0.069417129
United Kingdom,1979,0.143607378
United Kingdom,1986,0.476607428
United Kingdom,1991,0.13193823
United Kingdom,1994,0.162304814
United Kingdom,1995,0.148343393
United Kingdom,1996,0.083388178
United Kingdom,1997,0.089548931
United Kingdom,1998,0.131581901
United Kingdom,1999,0.168388793
United Kingdom,2000,0.175212251
United Kingdom,2001,0.157148267
United Kingdom,2002,0.180183373
United Kingdom,2003,0.166490153
United Kingdom,2004,0.245422143
United Kingdom,2005,0.34941569
United Kingdom,2006,0.11570733
United Kingdom,2007,0.174256772
United Kingdom,2008,0.20715132
United Kingdom,2009,0.09789804
United Kingdom,2010,0.089466322
United Kingdom,2011,0.261401007
United Kingdom,2012,0.134582878
United Kingdom,2013,0.099233225
United Kingdom,2014,0.098449579
United Kingdom,2015,0.108308079
United Kingdom,2016,0.141353104
United Kingdom,2017,0.186587761
United States,1974,0.373239206
United States,1979,0.389840178
United States,1986,0.369730413
United States,1991,0.330179759
United States,1992,0.349383588
United States,1993,0.39750631
United States,1994,0.421589641
United States,1995,0.435522478
United States,1996,0.458570316
United States,1997,0.530617625
United States,1998,0.601679603
United States,1999,0.518283807
United States,2000,0.549876948
United States,2001,0.672248044
United States,2002,0.638128936
United States,2003,0.776127899
United States,2004,0.822401452
United States,2005,0.802793804
United States,2006,0.822503832
United States,2007,0.799772762
United States,2008,0.863009597
United States,2009,0.719702826
United States,2010,0.865582912
United States,2011,0.819896029
United States,2012,0.843889782
United States,2013,0.821536856
United States,2014,1.009374527
United States,2015,0.892468201
United States,2016,0.887660449
United States,2017,1.001187945
United States,2018,0.857615203
United States,2019,0.773859956
Uruguay,1981,0
Uruguay,1989,0.169996513
Uruguay,1992,0.128597355
Uruguay,1995,0.129347382
Uruguay,1996,0.143578331
Uruguay,1997,0.147976631
Uruguay,1998,0.143707643
Uruguay,2000,0.091679485
Uruguay,2001,0.083078142
Uruguay,2002,0.099133177
Uruguay,2003,0.157836479
Uruguay,2004,0.179634658
Uruguay,2005,0.136299492
Uruguay,2006,0.112040623
Uruguay,2007,0.078222873
Uruguay,2008,0.047645809
Uruguay,2009,0.049272867
Uruguay,2010,0.051523671
Uruguay,2011,0.035240432
Uruguay,2012,0.039645341
Uruguay,2013,0.043509891
Uruguay,2014,0.032094504
Uruguay,2015,0.036015232
Uruguay,2016,0.027898095
Uruguay,2017,0.023979408
Uruguay,2018,0.028746032
Uruguay,2019,0.034077382
Uruguay,2020,0.07016681
Uzbekistan,1998,17.51243737
Uzbekistan,2000,22.81017486
Uzbekistan,2002,17.95264623
Uzbekistan,2003,21.81220052
Vanuatu,2010,3.24854354
Vanuatu,2019,2.05681433
Venezuela,1981,1.002794183
Venezuela,1987,0.953325493
Venezuela,1989,3.172022165
Venezuela,1992,2.407367038
Venezuela,1995,3.878362048
Venezuela,1998,4.983696373
Venezuela,1999,5.069465943
Venezuela,2001,4.368509844
Venezuela,2002,7.615482665
Venezuela,2003,9.274572143
Venezuela,2004,8.117329465
Venezuela,2005,8.382228044
Venezuela,2006,3.779837623
Vietnam,1992,16.26688579
Vietnam,1997,7.562512092
Vietnam,2002,9.748340979
Vietnam,2004,6.612941789
Vietnam,2006,4.732275789
Vietnam,2008,3.406175914
Vietnam,2010,0.83007262
Vietnam,2012,0.450061608
Vietnam,2014,0.526550091
Vietnam,2016,0.35368542
Vietnam,2018,0.333581081
World,1990,12.91069077
World,1991,12.77165768
World,1992,12.37021655
World,1993,11.99610089
World,1994,11.25512992
World,1995,10.46944989
World,1996,9.888540018
World,1997,9.876372528
World,1998,10.04996025
World,1999,9.587094685
World,2000,9.175019234
World,2001,8.837054047
World,2002,8.312156649
World,2003,7.771279283
World,2004,7.047992829
World,2005,6.352461797
World,2006,6.06467314
World,2007,5.648613673
World,2008,5.365725875
World,2009,5.093274027
World,2010,4.575463607
World,2011,4.010170092
World,2012,3.731069756
World,2013,3.402160848
World,2014,3.287445567
World,2015,3.234958553
World,2016,3.207481238
World,2017,3.022607979
World,2018,2.878852611
World,2019,2.795694657
Yemen,1998,1.527031669
Yemen,2005,1.714165696
Yemen,2014,4.229594047
Zambia,1991,35.542653
Zambia,1993,28.81598355
Zambia,1996,16.94475954
Zambia,1998,17.82551201
Zambia,2002,18.81043925
Zambia,2004,28.48684223
Zambia,2006,31.36114272
Zambia,2010,32.95058774
Zambia,2015,30.68209195
Zimbabwe,2011,5.152693375
Zimbabwe,2017,9.253102422
Zimbabwe,2019,13.35816275
Albania,1996,0.098214576
Albania,2002,0.189434955
Albania,2005,0.089723398
Albania,2008,0.039641116
Albania,2012,0.130892583
Albania,2014,0.138707947
Albania,2015,0.005614691
Albania,2016,0.010544825
Albania,2016,2.211817574
Albania,2017,0.038803442
Albania,2017,1.795808323
Albania,2018,0.005635932
Albania,2018,1.132212179
Albania,2019,0
Algeria,1988,0.885247147
Algeria,1995,1.13688448
Algeria,2011,0.153042724
Angola,2000,9.140949016
Angola,2008,4.059523788
Angola,2018,11.93258142
Argentina,1980,0.179085963
Argentina,1986,1.110642715
Argentina,1987,0.890120306
Argentina,1991,0.641114255
Argentina,1992,1.113573605
Argentina,1993,1.156719469
Argentina,1994,1.390335526
Argentina,1995,2.199730467
Argentina,1996,2.740052534
Argentina,1997,2.199877177
Argentina,1998,2.083689672
Argentina,1999,2.367323059
Argentina,2000,2.70547402
Argentina,2001,4.531901971
Argentina,2002,4.867050893
Argentina,2003,1.944456775
Argentina,2004,1.264032917
Argentina,2005,0.895969104
Argentina,2006,0.796947306
Argentina,2007,0.663743079
Argentina,2008,0.611823831
Argentina,2009,0.534382664
Argentina,2010,0.301859358
Argentina,2011,0.291397942
Argentina,2012,0.296851137
Argentina,2013,0.283439613
Argentina,2014,0.273093976
Argentina,2016,0.270782945
Argentina,2017,0.205534148
Argentina,2018,0.300224079
Argentina,2019,0.323856097
Argentina,2020,0.330227813
Armenia,1996,3.494704262
Armenia,1999,2.832798147
Armenia,2001,3.013678927
Armenia,2002,2.111141249
Armenia,2003,1.154128163
Armenia,2004,1.230439111
Armenia,2005,0.600123217
Armenia,2006,0.322876694
Armenia,2007,0.281354486
Armenia,2008,0.189145614
Armenia,2009,0.197087542
Armenia,2010,0.150349929
Armenia,2011,0.186418914
Armenia,2012,0.156949511
Armenia,2013,0.344868374
Armenia,2014,0.220828029
Armenia,2015,0.213846082
Armenia,2016,0.152402541
Armenia,2017,0.133866736
Armenia,2018,0.224002735
Armenia,2019,0.124197188
Armenia,2020,0.057116788
Australia,1981,0.491851518
Australia,1985,0.58053954
Australia,1989,0.454124928
Australia,1995,0.617916015
Australia,2001,0.616875777
Australia,2003,0.757768083
Australia,2004,0.446255775
Australia,2008,0.309059577
Australia,2010,0.296124185
Australia,2014,0.374726205
Australia,2016,0.305654085
Australia,2018,0.403481108
Austria,1987,0
Austria,1994,0.239466721
Austria,1995,0.950735408
Austria,1997,0.185198687
Austria,2000,0.001896816
Austria,2003,0.264658598
Austria,2004,0.066923899
Austria,2005,0.102648064
Austria,2006,0.04629579
Austria,2007,0.277789876
Austria,2008,0.235663497
Austria,2009,0.466404594
Austria,2010,0.35423514
Austria,2011,0.311329486
Austria,2012,0.447679436
Austria,2013,0.23176717
Austria,2014,0.147660857
Austria,2015,0.570261698
Austria,2016,0.556201247
Austria,2017,0.23832064
Austria,2018,0.474429588
Austria,2019,0.469256497
Azerbaijan,1995,3.464010134
Azerbaijan,2001,1.135450214
Azerbaijan,2002,0.009751203
Azerbaijan,2003,0.00360792
Azerbaijan,2004,0
Azerbaijan,2005,0
Bangladesh,1983,9.327462521
Bangladesh,1988,10.44171305
Bangladesh,1991,10.52599259
Bangladesh,1995,7.518713603
Bangladesh,2000,7.317447463
Bangladesh,2005,4.574253741
Bangladesh,2010,3.213923229
Bangladesh,2016,2.422952827
Belarus,1993,0.057762714
Belarus,1995,0.481187665
Belarus,1998,5.592968246
Belarus,1999,5.17765931
Belarus,2000,3.521179245
Belarus,2001,1.526514308
Belarus,2002,1.026360718
Belarus,2003,0.787402402
Belarus,2004,0.232381405
Belarus,2005,0.168540212
Belarus,2006,0.086553319
Belarus,2007,0.031232644
Belarus,2008,0.009056926
Belarus,2009,0.015349122
Belarus,2010,0.001111373
Belarus,2011,0.000102253
Belarus,2012,0.001881785
Belarus,2013,0
Belarus,2014,0
Belarus,2015,0
Belarus,2016,0
Belarus,2017,0
Belarus,2018,0
Belarus,2019,0
Belarus,2020,0
Belgium,1985,0.193193468
Belgium,1988,0.464412023
Belgium,1992,0.778105163
Belgium,1995,0.377586917
Belgium,1997,0.279633392
Belgium,2000,0.301477623
Belgium,2003,0.1545921
Belgium,2004,0.024430477
Belgium,2005,0.138010911
Belgium,2006,0.12577336
Belgium,2007,0.086340672
Belgium,2008,0.077457443
Belgium,2009,0.057664451
Belgium,2010,0.103488733
Belgium,2011,0.091933107
Belgium,2012,0.135912338
Belgium,2013,0.127420598
Belgium,2014,0.055238992
Belgium,2015,0.056019985
Belgium,2016,0.056101511
Belgium,2017,0.117300016
Belgium,2018,0.064314598
Belgium,2019,0.063439154
Belize,1993,6.204178066
Belize,1994,5.801162443
Belize,1995,6.31179
Belize,1996,7.3193532
Belize,1997,9.586278494
Belize,1998,7.734548897
Belize,1999,7.738034622
Benin,2003,18.22875099
Benin,2011,19.77922095
Benin,2015,22.98420446
Benin,2018,4.796186267
Bhutan,2003,2.250273909
Bhutan,2007,1.123858235
Bhutan,2012,0.282062056
Bhutan,2017,0.155993883
Bolivia,1990,0.154895704
Bolivia,1992,2.959051856
Bolivia,1997,8.046310195
Bolivia,1999,13.08811695
Bolivia,2000,15.10926107
Bolivia,2001,9.9698219
Bolivia,2002,11.00877365
Bolivia,2004,4.384048268
Bolivia,2005,7.910865446
Bolivia,2006,6.259123252
Bolivia,2007,4.590335213
Bolivia,2008,3.794648763
Bolivia,2009,3.768216505
Bolivia,2011,2.19684991
Bolivia,2012,3.029204201
Bolivia,2013,2.28780118
Bolivia,2014,1.86661826
Bolivia,2015,2.076243163
Bolivia,2016,2.575602569
Bolivia,2017,2.066938437
Bolivia,2018,1.31207991
Bolivia,2019,0.602840657
Bolivia,2020,0.853091514
Bosnia and Herzegovina,2001,0.134491916
Bosnia and Herzegovina,2004,0.055650696
Bosnia and Herzegovina,2007,0.021465986
Bosnia and Herzegovina,2011,0.022122085
Botswana,1985,17.40717787
Botswana,1993,13.09317329
Botswana,2002,11.06450297
Botswana,2009,5.549307322
Botswana,2015,4.123353957
Brazil,1981,9.723687248
Brazil,1982,9.855977103
Brazil,1983,12.68585385
Brazil,1984,12.08762055
Brazil,1985,10.31053842
Brazil,1986,4.635445845
Brazil,1987,8.182926051
Brazil,1988,9.603076993
Brazil,1989,8.672526408
Brazil,1990,9.87589326
Brazil,1992,10.16662051
Brazil,1993,9.572714634
Brazil,1995,6.015379289
Brazil,1996,6.848143071
Brazil,1997,6.698691192
Brazil,1998,5.883557862
Brazil,1999,6.104778583
Brazil,2001,5.21234693
Brazil,2002,4.448032726
Brazil,2003,4.893663432
Brazil,2004,4.15814917
Brazil,2005,3.654496358
Brazil,2006,3.086868561
Brazil,2007,3.15415008
Brazil,2008,2.482304896
Brazil,2009,2.402837325
Brazil,2011,2.197612519
Brazil,2012,1.686871422
Brazil,2013,1.290363138
Brazil,2014,1.123091403
Brazil,2015,1.342921566
Brazil,2016,1.747779327
Brazil,2017,2.004233525
Brazil,2018,2.006865834
Brazil,2019,2.111414618
Brazil,2020,0.670181272
Bulgaria,1989,0.051716064
Bulgaria,1992,0
Bulgaria,1994,0.229543657
Bulgaria,1995,0.302047919
Bulgaria,1997,0.151646164
Bulgaria,2001,0.512045952
Bulgaria,2003,0.183000381
Bulgaria,2006,2.725078584
Bulgaria,2007,0.132149385
Bulgaria,2007,0.674558213
Bulgaria,2008,0.413165357
Bulgaria,2009,0.330118018
Bulgaria,2010,0.684203775
Bulgaria,2011,0.996238862
Bulgaria,2012,0.837333846
Bulgaria,2013,0.757704158
Bulgaria,2014,0.544183759
Bulgaria,2015,1.454173579
Bulgaria,2016,0.759399357
Bulgaria,2017,0.458967697
Bulgaria,2018,0.251320189
Bulgaria,2019,0.346978678
Burkina Faso,1994,46.69957025
Burkina Faso,1998,41.06901985
Burkina Faso,2003,22.06695294
Burkina Faso,2009,18.20340993
Burkina Faso,2014,9.510103547
Burkina Faso,2018,8.359624191
Burundi,1992,31.28471143
Burundi,1998,39.94798807
Burundi,2006,27.34511041
Burundi,2013,25.2498576
Cameroon,1996,16.77452047
Cameroon,2001,6.865087054
Cameroon,2007,9.27668318
Cameroon,2014,8.316947242
Canada,1971,1.626742607
Canada,1975,0.727301716
Canada,1981,0.359658713
Canada,1987,0.070645562
Canada,1991,0.1246729
Canada,1994,0.155709668
Canada,1997,0.245997448
Canada,1998,0.220569971
Canada,2000,0.151445727
Canada,2004,0.145519454
Canada,2007,0.092081846
Canada,2010,0.110417145
Canada,2012,0.091697949
Canada,2013,0.147796251
Canada,2014,0.102194874
Canada,2015,0.122851518
Canada,2016,0.11599942
Canada,2017,0.091525799
Cape Verde,2001,5.726465139
Cape Verde,2007,2.498104314
Cape Verde,2015,0.966691101
Central African Republic,1992,56.21182333
Central African Republic,2008,29.73711676
Chad,2003,23.1555527
Chad,2011,14.31743555
Chad,2018,8.416590465
Chile,1987,5.197101896
Chile,1990,3.574870374
Chile,1992,2.019562491
Chile,1994,2.358285106
Chile,1996,1.592562982
Chile,1998,1.668082752
Chile,2000,2.207031074
Chile,2003,2.109288652
Chile,2006,0.658147838
Chile,2009,0.643425398
Chile,2011,0.313764179
Chile,2013,0.199834609
Chile,2015,0.176103846
Chile,2017,0.184268749
Chile,2020,0.446414864
China,1981,47.13955788
China,1981,54.25391635
China,1981,18.89076653
China,1984,33.52103096
China,1984,39.66279064
China,1984,12.00094462
China,1987,25.49694892
China,1987,31.42442614
China,1987,6.99028947
China,1990,28.34980026
China,1990,34.88355366
China,1990,10.17379877
China,1993,24.06740182
China,1993,31.34025394
China,1993,6.350211261
China,1996,15.90000209
China,1996,21.48977022
China,1996,3.975770584
China,1999,15.90082279
China,1999,22.66857275
China,1999,3.257272138
China,2002,12.3633846
China,2002,19.13686069
China,2002,1.509076469
China,2005,6.239292745
China,2005,10.19935417
China,2005,0.886383408
China,2008,5.112563058
China,2008,9.132712482
China,2008,0.494474818
China,2010,3.593469754
China,2010,6.807615535
China,2010,0.278249382
China,2011,2.456236137
China,2011,4.756119791
China,2011,0.202886529
China,2012,1.954934375
China,2012,3.875485664
China,2012,0.165350847
China,2013,0.540768012
China,2013,0.937374872
China,2013,0.189243545
China,2014,0.424132091
China,2014,0.701425948
China,2014,0.19036998
China,2015,0.228893641
China,2015,0.359612946
China,2015,0.124082667
China,2016,0.16644432
China,2016,0.302087325
China,2016,0.063009834
China,2017,0.137236713
China,2017,0.257104115
China,2017,0.050293554
China,2018,0.09332167
China,2018,0.193324944
China,2018,0.024263418
China,2019,0.029318636
China,2019,0.051847351
China,2019,0.014491254
Colombia,1980,8.756179436
Colombia,1988,5.65267344
Colombia,1989,4.665541913
Colombia,1991,4.667917302
Colombia,1992,4.907744518
Colombia,1996,9.535874577
Colombia,1999,11.5163536
Colombia,2000,11.29640772
Colombia,2001,10.82260225
Colombia,2002,5.120496209
Colombia,2003,4.906843414
Colombia,2004,3.965133736
Colombia,2005,3.671294716
Colombia,2008,4.398874334
Colombia,2009,3.642869192
Colombia,2010,3.032979582
Colombia,2011,2.483328354
Colombia,2012,2.489771153
Colombia,2013,2.315906638
Colombia,2014,2.078496775
Colombia,2015,1.854730381
Colombia,2016,1.87739678
Colombia,2017,1.692766055
Colombia,2018,1.787084743
Colombia,2019,2.05091031
Colombia,2020,5.618860172
Comoros,2004,4.2247832
Comoros,2014,6.657840933
Congo,2005,19.59463162
Congo,2011,13.77178887
Costa Rica,1981,11.34339223
Costa Rica,1986,6.040219009
Costa Rica,1989,5.880833097
Costa Rica,1990,5.485610889
Costa Rica,1991,5.950176455
Costa Rica,1992,5.023753806
Costa Rica,1993,4.714107778
Costa Rica,1994,3.668339714
Costa Rica,1995,3.867467448
Costa Rica,1996,4.376764486
Costa Rica,1997,3.213145146
Costa Rica,1998,2.494934772
Costa Rica,1999,3.141242992
Costa Rica,2000,3.34095544
Costa Rica,2001,2.302544029
Costa Rica,2002,2.204717418
Costa Rica,2003,2.05557861
Costa Rica,2004,1.849011804
Costa Rica,2005,1.190930051
Costa Rica,2006,1.298905718
Costa Rica,2007,0.726472346
Costa Rica,2008,0.96906199
Costa Rica,2009,1.144598417
Costa Rica,2010,0.673935858
Costa Rica,2011,0.655325831
Costa Rica,2012,0.623440645
Costa Rica,2013,0.580932968
Costa Rica,2014,0.624093443
Costa Rica,2015,0.626442968
Costa Rica,2016,0.512334157
Costa Rica,2017,0.387959633
Costa Rica,2018,0.582835695
Costa Rica,2019,0.421124664
Costa Rica,2020,0.930659771
Cote d'Ivoire,1985,2.5998441
Cote d'Ivoire,1986,0.939127087
Cote d'Ivoire,1987,2.241645601
Cote d'Ivoire,1988,3.508401168
Cote d'Ivoire,1992,8.460391754
Cote d'Ivoire,1995,6.474443549
Cote d'Ivoire,1998,9.62020385
Cote d'Ivoire,2002,8.946588738
Cote d'Ivoire,2008,12.40987102
Cote d'Ivoire,2015,11.2253839
Cote d'Ivoire,2018,2.383808011
Croatia,1998,0
Croatia,1999,0.222580322
Croatia,2000,0.057866771
Croatia,2001,0.047706086
Croatia,2004,0
Croatia,2008,0
Croatia,2009,0.000724171
Croatia,2009,0.644489266
Croatia,2010,0
Croatia,2010,0.879347336
Croatia,2011,0.351434244
Croatia,2012,0.484493675
Croatia,2013,0.443123693
Croatia,2014,0.545978923
Croatia,2015,0.350454076
Croatia,2016,0.316251815
Croatia,2017,0.316213343
Croatia,2018,0.240913173
Croatia,2019,0.163778803
Cyprus,2004,0.065397887
Cyprus,2005,0.006351349
Cyprus,2006,0.000260908
Cyprus,2007,0.013602906
Cyprus,2008,0.008470223
Cyprus,2009,0.092273027
Cyprus,2010,0.022151997
Cyprus,2011,0.00585933
Cyprus,2012,0.000539948
Cyprus,2013,0.033891362
Cyprus,2014,0.058513732
Cyprus,2015,0.000462579
Cyprus,2016,0.024779854
Cyprus,2017,0.012018176
Cyprus,2018,0.016506581
Cyprus,2019,0.153831786
Czechia,1992,0
Czechia,1993,0.007469008
Czechia,1996,0
Czechia,2002,0
Czechia,2004,0
Czechia,2005,0.00242605
Czechia,2006,0.024114018
Czechia,2007,0.047131929
Czechia,2008,0.019278225
